stop_lat,zone_id,stop_lon,stop_url,stop_id,stop_name,location_type,stop_code
49.9384235035,,-97.2037040954,https://winnipegtransit.com/stops/30692,30692,Eastbound Burrows at Albina,0,30692
49.9497036054,,-97.2124570085,https://winnipegtransit.com/stops/31070,31070,Eastbound Haggart at Groverdale,0,31070
49.8753571956,,-97.2939132814,https://winnipegtransit.com/stops/20363,20363,Southbound Westwood at Magellan,0,20363
49.8386794525,,-97.1784604411,https://winnipegtransit.com/stops/61288,61288,Eastbound Seel at Waverley East,0,61288
49.8398413912,,-97.1745641326,https://winnipegtransit.com/stops/61289,61289,Eastbound Seel at Otter,0,61289
49.8274887861,,-97.1979444585,https://winnipegtransit.com/stops/61286,61286,Southbound Lindenwood at Lindenwood East,0,61286
49.8386401131,,-97.1805342272,https://winnipegtransit.com/stops/61287,61287,Eastbound Lindenwood at Waverley,0,61287
49.8469885803,,-97.1788853714,https://winnipegtransit.com/stops/61284,61284,Westbound Hurst at Waverley East,0,61284
49.8467487216,,-97.1785048935,https://winnipegtransit.com/stops/61283,61283,Eastbound Hurst at Waverley East,0,61283
49.8298073683,,-97.1680169438,https://winnipegtransit.com/stops/61280,61280,Northbound Hamelin at Clarence,0,61280
49.7680832811,,-97.1663453289,https://winnipegtransit.com/stops/60089,60089,Southbound Le Maire at la Porte,0,60089
49.8034879211,,-97.1325838235,https://winnipegtransit.com/stops/60088,60088,Northbound King's at Pasadena,0,60088
49.9345898672,,-97.1225036958,https://winnipegtransit.com/stops/30109,30109,Eastbound Jefferson at Aikins,0,30109
49.7999253993,,-97.1359033181,https://winnipegtransit.com/stops/60083,60083,Eastbound Silverstone at Aurora,0,60083
49.7987123574,,-97.1398965697,https://winnipegtransit.com/stops/60082,60082,Westbound Silverstone at Celtic,0,60082
49.9347339221,,-97.1225120327,https://winnipegtransit.com/stops/30108,30108,Westbound Jefferson at Aikins,0,30108
49.8030299013,,-97.1326292432,https://winnipegtransit.com/stops/60087,60087,Southbound King's at Pasadena,0,60087
49.8012731441,,-97.1319046798,https://winnipegtransit.com/stops/60086,60086,Eastbound Silverstone at King's Drive,0,60086
49.8013652823,,-97.1320401083,https://winnipegtransit.com/stops/60085,60085,Westbound Silverstone at King's Drive,0,60085
49.8000946352,,-97.1357995388,https://winnipegtransit.com/stops/60084,60084,Westbound Silverstone at Aurora,0,60084
49.8590097109,,-97.2742445266,https://winnipegtransit.com/stops/60538,60538,Eastbound Grant at Fairmont,0,60538
49.8592927387,,-97.2654965004,https://winnipegtransit.com/stops/60533,60533,Westbound Grant at Haney,0,60533
49.858844428,,-97.2601974817,https://winnipegtransit.com/stops/60532,60532,Eastbound Grant at Charleswood Centre (Park & Ride),0,60532
49.8590735695,,-97.2604814426,https://winnipegtransit.com/stops/60531,60531,Westbound Grant at Laxdal,0,60531
49.8591760946,,-97.2745447041,https://winnipegtransit.com/stops/60537,60537,Westbound Grant at Fairmont,0,60537
49.8592560183,,-97.2702563735,https://winnipegtransit.com/stops/60536,60536,Eastbound Grant at Oakdale,0,60536
49.8594565576,,-97.2698317931,https://winnipegtransit.com/stops/60535,60535,Westbound Grant at Oakdale,0,60535
49.8590821838,,-97.2658518867,https://winnipegtransit.com/stops/60534,60534,Eastbound Grant at Haney,0,60534
49.8685051044,,-97.1203914171,https://winnipegtransit.com/stops/10904,10904,Northbound Riverview Centre Access at Riverview Centre (Main Entrance),0,10904
49.8878226686,,-97.1307093535,https://winnipegtransit.com/stops/10907,10907,Eastbound Forks Market at The Forks Market,0,10907
49.8928762916,,-97.1317254577,https://winnipegtransit.com/stops/10903,10903,Northbound Israel Asper at William Stephenson,0,10903
49.8899001165,,-97.1317986155,https://winnipegtransit.com/stops/10902,10902,Northbound Israel Asper at Canadian Museum for Human Rights,0,10902
49.9064336048,,-97.1616196784,https://winnipegtransit.com/stops/10908,10908,Westbound Tecumseh at Tecumseh Loop,0,10908
49.9140579855,,-97.0610623548,https://winnipegtransit.com/stops/40203,40203,Northbound Molson at Snowdon,0,40203
49.900985815,,-97.1387373329,https://winnipegtransit.com/stops/10658,10658,Northbound King at Rupert,0,10658
49.9204956695,,-97.192082795,https://winnipegtransit.com/stops/10307,10307,Eastbound Logan at McKelvey,0,10307
49.8996451841,,-97.1398333526,https://winnipegtransit.com/stops/10657,10657,Northbound King at William (City Hall),0,10657
49.8973529469,,-97.1416064369,https://winnipegtransit.com/stops/10656,10656,Northbound King at McDermot,0,10656
49.88840665,,-97.139040276,https://winnipegtransit.com/stops/10651,10651,Northbound Smith at Broadway,0,10651
49.9138457867,,-97.1707264761,https://winnipegtransit.com/stops/10302,10302,Southbound McPhillips at Logan,0,10302
49.9117349912,,-97.1709177774,https://winnipegtransit.com/stops/10301,10301,Southbound McPhillips at Pacific,0,10301
49.8908658285,,-97.1403797732,https://winnipegtransit.com/stops/10652,10652,Northbound Smith at St. Mary,0,10652
49.832549911,,-97.1509892442,https://winnipegtransit.com/stops/60155,60155,Southbound Pembina at Chevrier,0,60155
49.8287906949,,-97.152161593,https://winnipegtransit.com/stops/60154,60154,Southbound Pembina at Manahan,0,60154
49.8570175675,,-97.1989749268,https://winnipegtransit.com/stops/60405,60405,Westbound Grant at Lanark,0,60405
49.8568035426,,-97.1990941906,https://winnipegtransit.com/stops/60404,60404,Eastbound Grant at Lanark,0,60404
49.8293652552,,-97.1515278555,https://winnipegtransit.com/stops/60153,60153,Northbound Pembina at Manahan,0,60153
49.8565408967,,-97.1914795071,https://winnipegtransit.com/stops/60400,60400,Eastbound Grant at Campbell,0,60400
49.7921781416,,-97.1486366651,https://winnipegtransit.com/stops/60159,60159,Eastbound Killarney at Acadia,0,60159
49.7911129324,,-97.1517757603,https://winnipegtransit.com/stops/60158,60158,Eastbound Killarney at Caledon,0,60158
49.8570455786,,-97.204831411,https://winnipegtransit.com/stops/60408,60408,Eastbound Grant at Kenaston East,0,60408
49.9008478296,,-97.0266790839,https://winnipegtransit.com/stops/40908,40908,Westbound Transcona at Plessis,0,40908
49.8988431841,,-97.0710442813,https://winnipegtransit.com/stops/40209,40209,Westbound Regent at Panet East,0,40209
49.9530147092,,-97.2067022421,https://winnipegtransit.com/stops/31071,31071,Northbound King Edward at Inkster Garden,0,31071
49.8836003748,,-97.2031922863,https://winnipegtransit.com/stops/20124,20124,Westbound Ness at Madison,0,20124
49.883788626,,-97.207793164,https://winnipegtransit.com/stops/20125,20125,Westbound Ness at Queen,0,20125
49.9639718123,,-97.1283329051,https://winnipegtransit.com/stops/30993,30993,Westbound North Point at Phoenix,0,30993
49.8789786981,,-97.2114372626,https://winnipegtransit.com/stops/20120,20120,Southbound Berry at Portage,0,20120
49.898634645,,-97.2191492796,https://winnipegtransit.com/stops/20122,20122,Southbound Flight at Sargent,0,20122
49.8981827151,,-97.2149187393,https://winnipegtransit.com/stops/20123,20123,Eastbound Sargent at Ferry East,0,20123
49.9653568968,,-97.1305521632,https://winnipegtransit.com/stops/30994,30994,Westbound North Point at Lyra,0,30994
49.8840919748,,-97.2152018912,https://winnipegtransit.com/stops/20129,20129,Westbound Ness at Parkview,0,20129
49.958368512,,-97.1434549005,https://winnipegtransit.com/stops/30995,30995,Southbound McPhillips at Templeton,0,30995
49.8666533293,,-97.1210199478,https://winnipegtransit.com/stops/10018,10018,Southbound Eccles at Oakwood,0,10018
49.8647667723,,-97.119506761,https://winnipegtransit.com/stops/10013,10013,Southbound Eccles at Ashland,0,10013
49.9490197676,,-97.1950435625,https://winnipegtransit.com/stops/30773,30773,Northbound Keewatin at Inkster Garden,0,30773
49.8665413921,,-97.1207737998,https://winnipegtransit.com/stops/10017,10017,Northbound Eccles at Oakwood,0,10017
49.8651288341,,-97.1196457748,https://winnipegtransit.com/stops/10014,10014,Northbound Eccles at Ashland,0,10014
49.8295065068,,-97.1987037981,https://winnipegtransit.com/stops/60713,60713,Northbound Lindenwood at Lindenshore,0,60713
49.8153201407,,-97.1917099511,https://winnipegtransit.com/stops/60712,60712,Northbound Henlow at Scurfield South,0,60712
49.8275928841,,-97.1971202001,https://winnipegtransit.com/stops/60711,60711,Southbound Lindenwood at Lindenwood West,0,60711
49.8275778318,,-97.1967314224,https://winnipegtransit.com/stops/60710,60710,Northbound Lindenwood at Lindenwood West,0,60710
49.8145558672,,-97.2003849694,https://winnipegtransit.com/stops/60717,60717,Westbound Scurfield at Columbia East,0,60717
49.8095577095,,-97.2087016933,https://winnipegtransit.com/stops/60715,60715,Westbound Scurfield at Fleetwood East,0,60715
49.829311109,,-97.1988640165,https://winnipegtransit.com/stops/60714,60714,Southbound Lindenwood at Lindenshore,0,60714
49.9163408469,,-97.2002203371,https://winnipegtransit.com/stops/20030,20030,Eastbound Notre Dame at Becker,0,20030
49.8143084709,,-97.2006721685,https://winnipegtransit.com/stops/60719,60719,Eastbound Scurfield at Columbia East,0,60719
49.8345393875,,-97.1505239694,https://winnipegtransit.com/stops/60718,60718,Southbound Pembina at Royse,0,60718
49.8770432092,,-97.1227184634,https://winnipegtransit.com/stops/50266,50266,Southbound St Mary's at Tache,0,50266
49.8769597857,,-97.1220118198,https://winnipegtransit.com/stops/50267,50267,Northbound St Mary's at Enfield,0,50267
49.8938783807,,-97.1920055759,https://winnipegtransit.com/stops/10498,10498,Eastbound Ellice at Strathcona West,0,10498
49.8941376866,,-97.1953655033,https://winnipegtransit.com/stops/10497,10497,Westbound Ellice at Empress,0,10497
49.9066771475,,-97.1810256132,https://winnipegtransit.com/stops/11133,11133,Northbound Wall at Notre Dame,0,11133
49.9521256135,,-97.1986775108,https://winnipegtransit.com/stops/30803,30803,Eastbound Garton at Inkster Garden North,0,30803
49.9444907956,,-97.0866308707,https://winnipegtransit.com/stops/40592,40592,Westbound Sutton at Henderson,0,40592
49.8203475935,,-97.136661772,https://winnipegtransit.com/stops/50655,50655,Southbound River at River Pointe,0,50655
49.8981362002,,-97.1523266426,https://winnipegtransit.com/stops/10491,10491,Eastbound Cumberland at Balmoral,0,10491
49.9040896565,,-97.1812204293,https://winnipegtransit.com/stops/11132,11132,Northbound Wall at Richard,0,11132
49.8935297827,,-97.1686821705,https://winnipegtransit.com/stops/10277,10277,Northbound Arlington at Ellice,0,10277
49.906659761,,-97.1047998578,https://winnipegtransit.com/stops/41072,41072,Westbound Talbot at Watt,0,41072
49.8906816147,,-97.1688874412,https://winnipegtransit.com/stops/10275,10275,Northbound Arlington at St. Matthews,0,10275
49.8901376493,,-97.1691864869,https://winnipegtransit.com/stops/10274,10274,Southbound Arlington at St. Matthews,0,10274
49.900855345,,-97.1814673944,https://winnipegtransit.com/stops/11131,11131,Northbound Wall at Wellington,0,11131
49.9080325132,,-97.0472225495,https://winnipegtransit.com/stops/41075,41075,Northbound Peguis at Devonshire,0,41075
49.885869777,,-97.1694871815,https://winnipegtransit.com/stops/10270,10270,Southbound Arlington at Portage,0,10270
49.8734376612,,-97.1451273501,https://winnipegtransit.com/stops/10150,10150,Eastbound Corydon at Nassau,0,10150
49.8969473761,,-97.1686502587,https://winnipegtransit.com/stops/10279,10279,Southbound Arlington at Sargent,0,10279
49.896692585,,-97.1684649578,https://winnipegtransit.com/stops/10278,10278,Northbound Arlington at Sargent,0,10278
49.8966676497,,-97.1663214816,https://winnipegtransit.com/stops/10475,10475,Eastbound Sargent at Simcoe,0,10475
49.8968978048,,-97.1683597132,https://winnipegtransit.com/stops/10474,10474,Westbound Sargent at Arlington,0,10474
49.916529612,,-97.195588386,https://winnipegtransit.com/stops/20012,20012,Westbound Notre Dame at Keewatin,0,20012
49.8839239331,,-97.2107255015,https://winnipegtransit.com/stops/20127,20127,Westbound Ness at Berry,0,20127
49.9015656333,,-97.2249181913,https://winnipegtransit.com/stops/20542,20542,Eastbound Wellington at Aviation Museum,0,20542
49.8970113485,,-97.1721290623,https://winnipegtransit.com/stops/10470,10470,Westbound Sargent at Banning,0,10470
49.8967423762,,-97.1687694187,https://winnipegtransit.com/stops/10473,10473,Eastbound Sargent at Arlington,0,10473
49.9299000671,,-97.2261208442,https://winnipegtransit.com/stops/20541,20541,Southbound Omands Creek at Winfield,0,20541
49.924782994,,-97.2069141666,https://winnipegtransit.com/stops/20019,20019,Southbound King Edward at Logan,0,20019
49.8973149449,,-97.1816979767,https://winnipegtransit.com/stops/10479,10479,Westbound Sargent at Wall,0,10479
49.9145940096,,-97.1147552551,https://winnipegtransit.com/stops/40630,40630,Southbound Henderson at Johnson,0,40630
49.9091862386,,-97.1832851198,https://winnipegtransit.com/stops/10405,10405,Westbound Notre Dame at Erin,0,10405
49.873587519,,-97.1806407788,https://winnipegtransit.com/stops/60336,60336,Eastbound Academy at Elm,0,60336
49.8941429774,,-97.2009070736,https://winnipegtransit.com/stops/20088,20088,Eastbound Ellice at St. James,0,20088
49.9007818931,,-96.9693056976,https://winnipegtransit.com/stops/40637,40637,Westbound Kildare at McMeans,0,40637
49.8982823599,,-97.2097209575,https://winnipegtransit.com/stops/20087,20087,Southbound Berry at Sargent,0,20087
49.8264316952,,-97.2028503426,https://winnipegtransit.com/stops/61007,61007,Southbound Lindenwood at Kenaston,0,61007
49.9090164277,,-97.0214707025,https://winnipegtransit.com/stops/40103,40103,Northbound Sanford Fleming at Whiteway,0,40103
49.9065744549,,-97.0206931729,https://winnipegtransit.com/stops/40105,40105,Eastbound Sanford Fleming at Meadow Gate East,0,40105
49.9416998228,,-97.0767061544,https://winnipegtransit.com/stops/40595,40595,Southbound Rothesay at Paufeld,0,40595
49.9056461193,,-97.0247980323,https://winnipegtransit.com/stops/40107,40107,Eastbound Sanford Fleming at Plessis,0,40107
49.9474551065,,-97.162469822,https://winnipegtransit.com/stops/30582,30582,Eastbound Jefferson at Maberley,0,30582
49.9474330723,,-97.1616482326,https://winnipegtransit.com/stops/30581,30581,Westbound Jefferson at Maynard,0,30581
49.9458244299,,-97.1862699524,https://winnipegtransit.com/stops/30580,30580,Eastbound Inkster at Dunlop,0,30580
49.9447770825,,-97.1688720162,https://winnipegtransit.com/stops/30587,30587,Eastbound Mapleglen at Manor House,0,30587
49.948486422,,-97.1656785363,https://winnipegtransit.com/stops/30586,30586,Eastbound Jefferson at Marbury,0,30586
49.9484644104,,-97.1648569273,https://winnipegtransit.com/stops/30584,30584,Westbound Jefferson at Masterton,0,30584
49.9311008043,,-97.1381626429,https://winnipegtransit.com/stops/30234,30234,Southbound McGregor at Polson,0,30234
49.950211165,,-97.168944728,https://winnipegtransit.com/stops/30589,30589,Eastbound Jefferson at Sheppard,0,30589
49.9324380427,,-97.1368569421,https://winnipegtransit.com/stops/30233,30233,Northbound McGregor at Lansdowne,0,30233
49.944051553,,-97.0742429261,https://winnipegtransit.com/stops/40597,40597,Northbound Rothesay at Donwood,0,40597
49.9055880466,,-96.9931847505,https://winnipegtransit.com/stops/40038,40038,Westbound McMeans at Argus,0,40038
49.8993342959,,-97.2875950191,https://winnipegtransit.com/stops/20308,20308,Eastbound Hamilton at Apple,0,20308
49.8841911307,,-97.3130078067,https://winnipegtransit.com/stops/20309,20309,Eastbound Unicity at Unicity Terminal (Route 22),0,20309
49.8841784912,,-97.3127576688,https://winnipegtransit.com/stops/20304,20304,Eastbound Unicity at Unicity Terminal (70),0,20304
49.8841868023,,-97.3133281412,https://winnipegtransit.com/stops/20305,20305,Eastbound Unicity at Unicity Terminal (D15),0,20305
49.8981218556,,-97.287721492,https://winnipegtransit.com/stops/20306,20306,Eastbound Hamilton at Sonnichsen,0,20306
49.8980818434,,-97.2880571097,https://winnipegtransit.com/stops/20307,20307,Westbound Hamilton at Sonnichsen,0,20307
49.8906195112,,-97.2779764334,https://winnipegtransit.com/stops/20300,20300,Northbound Sturgeon at Thornton,0,20300
49.8905513148,,-97.2782294728,https://winnipegtransit.com/stops/20301,20301,Southbound Sturgeon at Thornton,0,20301
49.8206343646,,-97.1365951429,https://winnipegtransit.com/stops/50654,50654,Northbound River at Riel,0,50654
49.8932784236,,-97.0049043415,https://winnipegtransit.com/stops/40074,40074,Eastbound Pandora at Bond,0,40074
49.9128611841,,-97.1366225472,https://winnipegtransit.com/stops/30120,30120,Eastbound Selkirk at Charles,0,30120
49.9053606225,,-97.0081384479,https://winnipegtransit.com/stops/40076,40076,Eastbound McMeans at Winona,0,40076
49.9007927845,,-97.007713836,https://winnipegtransit.com/stops/40077,40077,Westbound Kildare at Winona,0,40077
49.8879340262,,-97.161250625,https://winnipegtransit.com/stops/10549,10549,Westbound Portage at Maryland,0,10549
49.837405237,,-97.0698882058,https://winnipegtransit.com/stops/50657,50657,Northbound Island Shore at Tidewater,0,50657
49.9448186943,,-97.1209351612,https://winnipegtransit.com/stops/30126,30126,Westbound Leila at Salter,0,30126
49.9433834641,,-97.1200710784,https://winnipegtransit.com/stops/30128,30128,Eastbound Partridge at Salter,0,30128
49.9006765225,,-97.008275673,https://winnipegtransit.com/stops/40078,40078,Eastbound Kildare at Winona,0,40078
49.909280548,,-97.1088478292,https://winnipegtransit.com/stops/40814,40814,Northbound Stadacona at Tweed,0,40814
49.9101347655,,-97.106627599,https://winnipegtransit.com/stops/40815,40815,Northbound Stadacona at Gordon,0,40815
49.8617276394,,-97.306012109,https://winnipegtransit.com/stops/60568,60568,Eastbound Roblin at Charleswood,0,60568
49.8725367867,,-97.1568668067,https://winnipegtransit.com/stops/10117,10117,Eastbound Grosvenor at Arbuthnot,0,10117
49.9264036844,,-97.0889216775,https://winnipegtransit.com/stops/40498,40498,Southbound Watt at Hazel Dell,0,40498
49.9274833471,,-97.0878478729,https://winnipegtransit.com/stops/40499,40499,Northbound Watt at Greene,0,40499
49.9248639557,,-97.0899160869,https://winnipegtransit.com/stops/40496,40496,Northbound Watt at Dunrobin,0,40496
49.9258495745,,-97.0891386595,https://winnipegtransit.com/stops/40497,40497,Northbound Watt at Oakview,0,40497
49.9240993863,,-97.113506682,https://winnipegtransit.com/stops/30053,30053,Northbound Scotia at Inkster,0,30053
49.9247611392,,-97.0902266774,https://winnipegtransit.com/stops/40495,40495,Southbound Watt at Dunrobin,0,40495
49.9272645498,,-97.1239587806,https://winnipegtransit.com/stops/30055,30055,Northbound Main at Inkster,0,30055
49.9276911095,,-97.124193027,https://winnipegtransit.com/stops/30054,30054,Southbound Main at Inkster,0,30054
49.9263984821,,-97.1249120132,https://winnipegtransit.com/stops/30057,30057,Southbound Main at Polson,0,30057
49.9261858636,,-97.1245579963,https://winnipegtransit.com/stops/30056,30056,Northbound Main at Polson,0,30056
49.8466471479,,-97.0841957278,https://winnipegtransit.com/stops/50361,50361,Westbound Willowlake at Willow Point,0,50361
49.8917520251,,-97.1361965271,https://winnipegtransit.com/stops/11051,11051,Northbound Main at St. Mary,0,11051
49.9450443863,,-97.1692800426,https://winnipegtransit.com/stops/30839,30839,Westbound Mapleglen at Marbury,0,30839
49.9438991202,,-97.1656855307,https://winnipegtransit.com/stops/30838,30838,Westbound Mapleglen at Maberley,0,30838
49.8792305759,,-97.1660217005,https://winnipegtransit.com/stops/11054,11054,Eastbound Wolseley at Palmerston,0,11054
49.8434955679,,-97.0769482145,https://winnipegtransit.com/stops/50364,50364,Eastbound Beaverhill at St. Hilaire,0,50364
49.8803897695,,-97.1614119748,https://winnipegtransit.com/stops/11056,11056,Westbound Wolseley at Maryland,0,11056
49.879356651,,-97.1660308432,https://winnipegtransit.com/stops/11057,11057,Westbound Wolseley at Canora,0,11057
49.9450112881,,-97.0649074128,https://winnipegtransit.com/stops/40654,40654,Westbound Gilmore at Greenlea,0,40654
49.8953513653,,-97.1424352552,https://winnipegtransit.com/stops/11059,11059,Eastbound Ellice at Smith,0,11059
49.9454038072,,-97.0663274,https://winnipegtransit.com/stops/40656,40656,Eastbound Gilmore at Evenlea,0,40656
49.9457830559,,-97.0669534116,https://winnipegtransit.com/stops/40657,40657,Westbound Gilmore at Springlea,0,40657
49.943085616,,-97.1614652803,https://winnipegtransit.com/stops/30837,30837,Westbound Mapleglen at Dobrinsky,0,30837
49.9440695253,,-97.0623804463,https://winnipegtransit.com/stops/40652,40652,Westbound Gilmore at Chornick,0,40652
49.9440103319,,-97.0626058392,https://winnipegtransit.com/stops/40653,40653,Eastbound Gilmore at Mellowmead,0,40653
49.7906714834,,-97.2089261409,https://winnipegtransit.com/stops/62023,62023,Eastbound Bison at Appleford,0,62023
49.8934643177,,-96.9746952231,https://winnipegtransit.com/stops/40845,40845,Westbound Pandora at Redonda,0,40845
49.7801392688,,-97.196256705,https://winnipegtransit.com/stops/62021,62021,Northbound Eaglewood at Longspur,0,62021
49.8633444791,,-97.1177808338,https://winnipegtransit.com/stops/10010,10010,Northbound Eccles at Clare,0,10010
49.7987870563,,-97.195160856,https://winnipegtransit.com/stops/62026,62026,Eastbound North Town at Kenaston,0,62026
49.799005087,,-97.1947219508,https://winnipegtransit.com/stops/62025,62025,Westbound North Town at Kenaston,0,62025
49.9031874019,,-97.0954657343,https://winnipegtransit.com/stops/40336,40336,Westbound Nairn at Grey,0,40336
49.824399861,,-97.1724758596,https://winnipegtransit.com/stops/62029,62029,Northbound Newmarket at Chevrier,0,62029
49.8198554689,,-97.1672389274,https://winnipegtransit.com/stops/62028,62028,Northbound Newmarket at Ballantrae,0,62028
49.9050438755,,-97.094584832,https://winnipegtransit.com/stops/40335,40335,Westbound Talbot at Grey,0,40335
49.9193425797,,-97.0645561305,https://winnipegtransit.com/stops/40250,40250,Northbound Louelda at Antrim,0,40250
49.9174076311,,-97.0661102912,https://winnipegtransit.com/stops/40251,40251,Northbound Louelda at Treger,0,40251
49.9156766192,,-97.0674890073,https://winnipegtransit.com/stops/40252,40252,Northbound Louelda at Kimberly,0,40252
49.9565969326,,-97.1434812155,https://winnipegtransit.com/stops/30351,30351,Eastbound Templeton at McPhillips,0,30351
49.8954168059,,-97.0252157721,https://winnipegtransit.com/stops/41058,41058,Northbound Plessis at Regent,0,41058
49.8842093286,,-97.218148848,https://winnipegtransit.com/stops/21001,21001,Westbound Ness at Ferry,0,21001
49.9137796715,,-97.2114037212,https://winnipegtransit.com/stops/21002,21002,Southbound Sherwin at Stevenson,0,21002
49.9568859439,,-97.171256893,https://winnipegtransit.com/stops/30605,30605,Westbound Jefferson at Hiddleston,0,30605
49.8516863589,,-97.1144358354,https://winnipegtransit.com/stops/50300,50300,Westbound Fermor at Killarney,0,50300
49.9065013715,,-97.2118957906,https://winnipegtransit.com/stops/21004,21004,Southbound Sherwin at Saskatchewan,0,21004
49.9064911059,,-97.0923411478,https://winnipegtransit.com/stops/40330,40330,Northbound Grey at Windsor,0,40330
49.8178923909,,-97.0800210129,https://winnipegtransit.com/stops/50966,50966,Northbound St Anne's at Warde,0,50966
49.8093734312,,-97.1428099443,https://winnipegtransit.com/stops/61218,61218,Eastbound Bohemier at University Crescent,0,61218
49.9631968093,,-97.1710316941,https://winnipegtransit.com/stops/30907,30907,Southbound Allan Blye at Amber,0,30907
49.9631663195,,-97.1708097458,https://winnipegtransit.com/stops/30906,30906,Northbound Allan Blye at Amber,0,30906
49.962042032,,-97.17195391,https://winnipegtransit.com/stops/30905,30905,Northbound Allan Blye at Leila,0,30905
49.9607357436,,-97.1729654766,https://winnipegtransit.com/stops/30904,30904,Northbound Manila at Cartwright,0,30904
49.9616018852,,-97.1651661337,https://winnipegtransit.com/stops/30903,30903,Eastbound Amber at Ambergate,0,30903
49.9625632461,,-97.1690756837,https://winnipegtransit.com/stops/30902,30902,Eastbound Amber TL at Verona,0,30902
49.9626338403,,-97.1689893423,https://winnipegtransit.com/stops/30901,30901,Westbound Amber at Brenner,0,30901
49.9616836737,,-97.1652187984,https://winnipegtransit.com/stops/30900,30900,Westbound Amber TL at Ambergate,0,30900
49.9065259762,,-97.2117416773,https://winnipegtransit.com/stops/21007,21007,Northbound Sherwin at Saskatchewan,0,21007
49.9603645574,,-97.1733838806,https://winnipegtransit.com/stops/30909,30909,Southbound Manila at Cartwright,0,30909
49.9619295669,,-97.1722370427,https://winnipegtransit.com/stops/30908,30908,Southbound Allan Blye at Leila,0,30908
49.8386695436,,-97.1121745242,https://winnipegtransit.com/stops/50567,50567,Northbound St Mary's at Hindley,0,50567
49.8388711652,,-97.1124031118,https://winnipegtransit.com/stops/50565,50565,Southbound St Mary's at Hastings,0,50565
49.8428919251,,-97.1123995148,https://winnipegtransit.com/stops/50562,50562,Northbound St Mary's at St. Vital,0,50562
49.9307393559,,-97.1347068387,https://winnipegtransit.com/stops/31052,31052,Eastbound Inkster at Andrews,0,31052
49.9309254408,,-97.1345324374,https://winnipegtransit.com/stops/31053,31053,Westbound Inkster at Andrews,0,31053
49.9425993332,,-97.1654003881,https://winnipegtransit.com/stops/31050,31050,Southbound Fife at Mapleglen,0,31050
49.933400133,,-97.1429932343,https://winnipegtransit.com/stops/31051,31051,Eastbound Inkster at Parr,0,31051
49.8351628066,,-97.0702695447,https://winnipegtransit.com/stops/50769,50769,Northbound Island Shore at Huppe,0,50769
49.9504836451,,-97.1995194298,https://winnipegtransit.com/stops/31057,31057,Westbound Inkster Garden at Garton,0,31057
49.8159922137,,-97.0874919472,https://winnipegtransit.com/stops/50819,50819,Northbound Ashworth at Eastmount,0,50819
49.8555340642,,-97.2542086279,https://winnipegtransit.com/stops/60653,60653,Southbound Cathcart at Chalfont,0,60653
49.8149448595,,-97.1009064073,https://winnipegtransit.com/stops/50817,50817,Southbound John Forsyth at Paddington,0,50817
49.8405268885,,-97.0801815761,https://winnipegtransit.com/stops/50816,50816,Eastbound Abinojii Mikanah at Shorehill,0,50816
49.9377890161,,-97.1889548682,https://winnipegtransit.com/stops/31058,31058,Northbound Plymouth at Burrows,0,31058
49.8860272377,,-97.078738914,https://winnipegtransit.com/stops/50766,50766,Westbound Dugald at Panet,0,50766
49.8827014835,,-97.1078263984,https://winnipegtransit.com/stops/50624,50624,Northbound Youville at Goulet,0,50624
49.8250427423,,-97.0837701832,https://winnipegtransit.com/stops/50812,50812,Northbound St Anne's at Compark,0,50812
49.8541339235,,-97.1029321972,https://winnipegtransit.com/stops/50763,50763,Westbound Niakwa at St. Anne's,0,50763
49.8547356775,,-97.1006825785,https://winnipegtransit.com/stops/50810,50810,Eastbound Niakwa at Seagrim,0,50810
49.8204572641,,-97.1134535167,https://winnipegtransit.com/stops/50585,50585,Southbound St Mary's at River,0,50585
49.8229617665,,-97.1136897822,https://winnipegtransit.com/stops/50584,50584,Northbound St Mary's at Greenwood,0,50584
49.8179850931,,-97.1129935781,https://winnipegtransit.com/stops/50587,50587,Southbound St Mary's at River South,0,50587
49.8199922321,,-97.1130684221,https://winnipegtransit.com/stops/50586,50586,Northbound St Mary's at Vista (Park & Ride),0,50586
49.8229838224,,-97.1139391909,https://winnipegtransit.com/stops/50583,50583,Southbound St Mary's at Greendell,0,50583
49.8207150461,,-97.1921483605,https://winnipegtransit.com/stops/61123,61123,Northbound Dovercourt at Ocean Ridge,0,61123
49.820500158,,-97.1922119816,https://winnipegtransit.com/stops/61122,61122,Southbound Dovercourt at Ocean Ridge,0,61122
49.8223138727,,-97.193729366,https://winnipegtransit.com/stops/61121,61121,Southbound Dovercourt at Falcon Ridge,0,61121
49.8161078098,,-97.1126078482,https://winnipegtransit.com/stops/50589,50589,Southbound St Mary's at Rivergate,0,50589
49.8177989591,,-97.1126115571,https://winnipegtransit.com/stops/50588,50588,Northbound St Mary's at Vista South,0,50588
49.8172474558,,-97.2074724179,https://winnipegtransit.com/stops/61125,61125,Southbound Scurfield at Moncrief,0,61125
49.7878845062,,-97.1529545557,https://winnipegtransit.com/stops/60657,60657,Southbound Baylor at Mount Allison,0,60657
49.8228137999,,-97.0757523986,https://winnipegtransit.com/stops/50948,50948,Northbound Shorehill at Westwater West,0,50948
49.8158052752,,-97.0876105308,https://winnipegtransit.com/stops/50818,50818,Southbound Ashworth at Barlow,0,50818
